REGION_ID,MON_YEAR,REGION,STATE,SECTOR,CATEGORY,FUEL,UTILITY,STATION,INSTALLED CAPACITY,PROGRAM GENERATION,ACTUAL GENERATION
REG2,`Jun-15,WESTERN,GUJARAT,STATE,THERMAL,GAS,GSECL,PIPAVAV CCPP,702,0,0
REG3,`Jun-15,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,COAL,CEPL,MUTHIARA TPP,600,0,331
REG1,`Jun-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,BEPL,KHAMBARKHERA TPS,90,52,50
REG2,`Jun-15,WESTERN,CHHATTISGARH,STATE,THERMAL,COAL,CSPGCL,MARWA TPS,500,110,0
REG4,`Jun-15,EASTERN,SIKKIM,PRIVATE IPP,HYDRO,HYDRO,DEPL,JORETHANG LOOP,0,0,0
REG2,`Jun-15,WESTERN,GUJARAT,STATE,THERMAL,COAL,BECL,BHAVNAGAR CFBC TPP,0,0,0
REG4,`Jun-15,EASTERN,WEST BENGAL,PRIVATE IPP,THERMAL,COAL,HEL,HALDIA TPP,600,177,229
REG1,`Jun-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,BHAKRA H  P S,"1,343",438,688
REG1,`Jun-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,DEHAR H P S,990,381,434
REG1,`Jun-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,GANGUWAL  HPS,78,34,33
REG1,`Jun-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,KOTLA  HPS,78,34,35
REG1,`Jun-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,PONG H P S,396,55,74
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,BOKARO TPS `A` EXP,0,0,0
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,BOKARO `B` TPS,630,105,142
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,CHANDRAPURA(DVC) TPS,890,463,480
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,KODARMA TPP,"1,000",244,150
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,NAPTHA,DVC,MAITHON GT (Liq.),90,0,0
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,HYDRO,HYDRO,DVC,MAITHON  HPS.,63,7,1
REG4,`Jun-15,EASTERN,JHARKHAND,CENTRAL,HYDRO,HYDRO,DVC,PANCHET  HPS.,80,10,5
REG4,`Jun-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,DURGAPUR STEEL TPS,"1,000",382,576
REG4,`Jun-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,DURGAPUR TPS,340,126,126
REG4,`Jun-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,MEJIA TPS,"2,340","1,131","1,071"
REG4,`Jun-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,RAGHUNATHPUR TPP,600,0,0
