"Date","Region","Station Name","Mode of Transport","Station Name","Utility","Sector","Capacity","Normative Stocks Required (In Days)","Daily Requirement","Actual Stock - Import","Actual Stock - Indigenous","Actual Stock - Total","Actual Stock - Days","Critical","Super Critical","Remarks"
2013-10-01,"WESTERN","CHHATTISGARH","RAIL","BHILAI TPS","NTPC-SAIL POWER  CO. PVT. LTD.","CENTRAL",500,25,7.1,57.97,283.56,341.53,48,NA,NA,NA
2013-10-01,"WESTERN","GUJARAT","RAIL","SIKKA REP. TPS","GUJARAT STATE ELECTRICITY CORPORATION LIMITED","STATE",240,30,3.2,1.22,81,82.22,25,NA,NA,NA
2013-10-01,"WESTERN","GUJARAT","RAIL","GANDHI NAGAR TPS","GUJARAT STATE ELECTRICITY CORPORATION LIMITED","STATE",870,30,11.7,2.3,127.54,129.84,11,NA,NA,NA
2013-10-01,"WESTERN","GUJARAT","RAIL","UKAI TPS","GUJARAT STATE ELECTRICITY CORPORATION LIMITED","STATE",1350,30,14.7,0,450.61,450.61,31,NA,NA,NA
2013-10-01,"WESTERN","GUJARAT","RAIL","WANAKBORI TPS","GUJARAT STATE ELECTRICITY CORPORATION LIMITED","STATE",1470,30,22.4,0,392.58,392.58,18,NA,NA,NA
2013-10-01,"WESTERN","GUJARAT","RAIL","SABARMATI (C STATION)","TORRENT POWER LTD","PRIVATE",400,30,5.7,0,147.68,147.68,26,NA,NA,NA
2013-10-01,"WESTERN","MADHYA PRADESH","PITHEAD","AMARKANTAK EXT TPS","M. P. POWER GENERATING CORPORATION LIMITED","STATE",450,15,5.6,5.61,97.55,103.16,18,NA,NA,NA
2013-10-01,"WESTERN","MADHYA PRADESH","RAIL","SANJAY GANDHI TPS","M. P. POWER GENERATING CORPORATION LIMITED","STATE",1340,20,15.7,0,193.3,193.3,12,NA,NA,NA
2013-10-01,"WESTERN","MADHYA PRADESH","RAIL","SATPURA TPS","M. P. POWER GENERATING CORPORATION LIMITED","STATE",1330,20,18.5,41.46,632.79,674.24,36,NA,NA,NA
2013-10-01,"WESTERN","MADHYA PRADESH","PITHEAD","VINDHYACHAL STPS","NTPC LIMITED.","CENTRAL",4260,15,54,0,163.36,163.36,3,"Critical","Super Critical",NA
2013-10-01,"WESTERN","MADHYA PRADESH","RAIL","BINA TPS","BINA POWER SUPPLY CO. LTD.","IPP",500,25,7.2,0,180.61,180.61,25,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","BHUSAWAL TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",1420,20,14,0,140.53,140.53,10,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","CHANDRAPUR(MAHARASHTRA) STPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",2340,20,33.1,0,326.35,326.35,10,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","KHAPARKHEDA TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",1340,25,18.7,0,94.73,94.73,5,"Critical",NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","KORADI TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",1040,25,7.7,0,272.95,272.95,35,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","NASIK TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",630,25,12,0,286.33,286.33,24,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","PARLI TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",1130,25,9.4,0,150.15,150.15,16,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","PARAS TPS","MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED","STATE",500,25,6.8,0,62.71,62.71,9,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","DAHANU TPS","RELIANCE INFRASTRUCTURE LTD.","PRIVATE",500,25,9.6,79.93,41.07,121,13,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","WARDHA WARORA TPP","WARDHA POWER COMPANY LTD","IPP",540,20,5.6,3.75,7.31,11.07,2,"Critical","Super Critical",NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","TIRORA TPS","ADANI POWER LTD.","IPP",1980,20,19.4,109.05,187.99,297.04,15,NA,NA,NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","BELA TPS","IDEAL ENERGY PROJECTS LTD.","IPP",270,20,2.6,0,0,0,0,"Critical","Super Critical",NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","AMARAVATI TPS","INDIABULLS POWER LTD.","IPP",270,20,4.8,0,15.58,15.58,3,"Critical","Super Critical",NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","EMCO WARORA TPS","EMCO ENERGY LTD","IPP",600,20,3.6,6.65,5.42,12.07,3,"Critical","Super Critical",NA
2013-10-01,"WESTERN","MAHARASHTRA","RAIL","MAUDA TPS","NTPC LIMITED.","CENTRAL",1000,30,6.8,0,134.17,134.17,20,NA,NA,NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","RAIL","Dr. N.TATA RAO TPS","ANDHRA PRADESH POWER GENERATION CORP. LIMITED.","STATE",1760,20,27.2,50.07,73.57,123.64,5,"Critical",NA,NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","RAIL","KOTHAGUDEM TPS","ANDHRA PRADESH POWER GENERATION CORP. LIMITED.","STATE",1720,20,22.3,0,283.59,283.59,13,NA,NA,NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","RAIL","RAYALASEEMA TPS","ANDHRA PRADESH POWER GENERATION CORP. LIMITED.","STATE",1050,25,15.2,89.44,88.16,177.6,12,NA,NA,NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","PITHEAD","RAMAGUNDEM STPS","NTPC LIMITED.","CENTRAL",2600,15,38.7,0,35.29,35.29,1,"Critical","Super Critical",NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","RAIL","SIMHADRI","NTPC LIMITED.","CENTRAL",2000,25,28.1,0,44.73,44.73,2,"Critical","Super Critical",NA
2013-10-01,"SOUTHERN","ANDHRA PRADESH","RAIL","KAKATIYA TPS","ANDHRA PRADESH POWER GENERATION CORP. LIMITED.","STATE",500,25,6.8,0,130.74,130.74,19,NA,NA,NA
2013-10-01,"SOUTHERN","KARNATAKA","RAIL","RAICHUR TPS","KARNATAKA POWER CORPORATION LIMITED","STATE",1720,30,22.2,0,43.49,43.49,2,"Critical","Super Critical",NA
2013-10-01,"SOUTHERN","KARNATAKA","RAIL","BELLARY TPS","KARNATAKA POWER CORPORATION LIMITED","STATE",1000,30,13.5,0,250.43,250.43,19,NA,NA,NA
2013-10-01,"SOUTHERN","TAMIL NADU","INTER MODAL","ENNORE TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",450,30,4.1,0,63.9,63.9,16,NA,NA,NA
2013-10-01,"SOUTHERN","TAMIL NADU","INTER MODAL","METTUR TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1440,30,19.1,204.98,182.1,387.08,20,NA,NA,NA
2013-10-01,"SOUTHERN","TAMIL NADU","INTER MODAL","NORTH CHENNAI TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1830,30,24.2,58.3,137.93,196.22,8,NA,NA,NA
2013-10-01,"SOUTHERN","TAMIL NADU","INTER MODAL","TUTICORIN TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1050,30,17.2,74.1,265.1,339.19,20,NA,NA,NA
2013-10-01,"SOUTHERN","TAMIL NADU","RAIL","VALLUR TPP","NTPC TAMILNADU ENERGY COMPANY LIMITED","CENTRAL",1000,30,13,0,153.52,153.52,12,NA,NA,NA
2013-10-01,"EASTERN","BIHAR","RAIL","BARAUNI TPS","BIHAR STATE ELECTRICITY BOARD","STATE",210,20,0.7,0,9.19,9.19,14,NA,NA,NA
2013-10-01,"EASTERN","BIHAR","RAIL","MUZAFFARPUR TPS","KANTI BIJLEE UTPADAN NIGAM LTD.","CENTRAL",220,20,1.1,0,3.31,3.31,3,"Critical","Super Critical",NA
2013-10-01,"EASTERN","BIHAR","PITHEAD","KAHALGAON TPS","NTPC LIMITED.","CENTRAL",2340,15,38.7,0,539.78,539.78,14,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","PATRATU TPS","JHARKHAND STATE ELECTRICITY BOARD","STATE",770,20,2.7,0,78.04,78.04,30,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","ROAD","TENUGHAT TPS","TENUGHAT VIDYUT NIGAM LIMITED","STATE",420,20,4.3,0,373.24,373.24,87,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","BOKARO `B` TPS","DAMODAR VALLEY CORPORATION","CENTRAL",630,20,8,0,292.46,292.46,37,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","CHANDRAPURA(DVC) TPS","DAMODAR VALLEY CORPORATION","CENTRAL",890,20,9.4,0,100.88,100.88,11,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","MAITHON RB TPP","MAITHON POWER LIMITED","IPP",1050,20,14.2,0,330.47,330.47,23,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","KODARMA TPP","DAMODAR VALLEY CORPORATION","CENTRAL",1000,20,13.5,0,119.24,119.24,9,NA,NA,NA
2013-10-01,"EASTERN","JHARKHAND","RAIL","MAHADEV PRASAD STPP","ADHUNIK ALLOYS AND POWER LTD","IPP",540,20,6.8,0,12.8,12.8,2,"Critical","Super Critical",NA
2013-10-01,"EASTERN","ORISSA","PITHEAD","IB VALLEY TPS","ORISSA POWER GENERATION CORPORATION LIMITED","STATE",420,15,7.1,0,261.33,261.33,37,NA,NA,NA
2013-10-01,"EASTERN","ORISSA","PITHEAD","TALCHER (OLD) TPS","NTPC LIMITED.","CENTRAL",470,15,8.1,0,233.36,233.36,29,NA,NA,NA
2013-10-01,"EASTERN","ORISSA","PITHEAD","TALCHER STPS","NTPC LIMITED.","CENTRAL",3000,15,50.1,0,70.34,70.34,1,"Critical","Super Critical",NA
2013-10-01,"EASTERN","ORISSA","RAIL","STERLITE TPP","STERLITE ENERGY LIMITED","IPP",2400,20,18.7,0,308.28,308.28,16,NA,NA,NA
2013-10-01,"EASTERN","ORISSA","RAIL","KAMALANGA TPS","GMR ENERGY LIMITED","IPP",350,20,4.8,0,186.43,186.43,39,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","DURGAPUR TPS","DAMODAR VALLEY CORPORATION","CENTRAL",340,20,4,0,328,328,81,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","MEJIA TPS","DAMODAR VALLEY CORPORATION","CENTRAL",2340,20,24.2,0,193.79,193.79,8,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","BAKRESWAR TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1050,20,13.7,0,84.46,84.46,6,"Critical",NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","BANDEL TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",450,20,4.6,0,60.45,60.45,13,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","D.P.L. TPS","DURGAPUR PROJECTS LIMITED","STATE",630,25,5.9,0,15.21,15.21,3,"Critical","Super Critical",NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","KOLAGHAT TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1260,25,17.3,0,207.79,207.79,12,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","SAGARDIGHI TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",600,20,7.9,0,80.92,80.92,10,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","SANTALDIH TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",980,20,4.8,0,46.51,46.51,10,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","BUDGE BUDGE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",750,20,9.8,0,206.06,206.06,21,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","NEW COSSIPORE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",160,20,1,0,13.82,13.82,14,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","SOUTHERN REPL. TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",135,20,2.2,0,48.24,48.24,22,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","TITAGARH TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",240,20,3.3,0,56.97,56.97,17,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","PITHEAD","FARAKKA STPS","NTPC LIMITED.","CENTRAL",2100,15,25.2,0,258.94,258.94,10,NA,NA,NA
2013-10-01,"EASTERN","WEST BENGAL","RAIL","DURGAPUR STEEL TPS","DAMODAR VALLEY CORPORATION","CENTRAL",1000,20,9.4,0,172.69,172.69,18,NA,NA,NA
2013-10-02,"SOUTHERN","ANDHRA PRADESH","RAIL","SIMHADRI","NTPC LIMITED.","CENTRAL",2000,25,28.1,0,28.51,28.51,1,"Critical","Super Critical","Less receipt - MCL"
2013-10-02,"SOUTHERN","ANDHRA PRADESH","RAIL","KAKATIYA TPS","ANDHRA PRADESH POWER GENERATION CORP. LIMITED.","STATE",500,25,6.8,0,128.03,128.03,19,NA,NA,NA
2013-10-02,"SOUTHERN","KARNATAKA","RAIL","RAICHUR TPS","KARNATAKA POWER CORPORATION LIMITED","STATE",1720,30,22.2,0,28.67,28.67,1,"Critical","Super Critical","Less Receipt"
2013-10-02,"SOUTHERN","KARNATAKA","RAIL","BELLARY TPS","KARNATAKA POWER CORPORATION LIMITED","STATE",1000,30,13.5,0,234.9,234.9,17,NA,NA,NA
2013-10-02,"SOUTHERN","TAMIL NADU","INTER MODAL","ENNORE TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",450,30,4.1,0,64.46,64.46,16,NA,NA,NA
2013-10-02,"SOUTHERN","TAMIL NADU","INTER MODAL","METTUR TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1440,30,19.1,212.05,172.64,384.68,20,NA,NA,NA
2013-10-02,"SOUTHERN","TAMIL NADU","INTER MODAL","NORTH CHENNAI TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1830,30,24.2,65.81,137.93,203.74,8,NA,NA,NA
2013-10-02,"SOUTHERN","TAMIL NADU","INTER MODAL","TUTICORIN TPS","TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.","STATE",1050,30,17.2,69.92,271.08,340.99,20,NA,NA,NA
2013-10-02,"SOUTHERN","TAMIL NADU","RAIL","VALLUR TPP","NTPC TAMILNADU ENERGY COMPANY LIMITED","CENTRAL",1000,30,13,0,149.45,149.45,11,NA,NA,NA
2013-10-02,"EASTERN","BIHAR","RAIL","BARAUNI TPS","BIHAR STATE ELECTRICITY BOARD","STATE",210,20,0.7,0,9.19,9.19,14,NA,NA,NA
2013-10-02,"EASTERN","BIHAR","RAIL","MUZAFFARPUR TPS","KANTI BIJLEE UTPADAN NIGAM LTD.","CENTRAL",220,20,1.1,0,3.31,3.31,3,"Critical","Super Critical","Under R & M"
2013-10-02,"EASTERN","BIHAR","PITHEAD","KAHALGAON TPS","NTPC LIMITED.","CENTRAL",2340,15,38.7,0,537.05,537.05,14,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","PATRATU TPS","JHARKHAND STATE ELECTRICITY BOARD","STATE",770,20,2.7,0,78.04,78.04,30,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","ROAD","TENUGHAT TPS","TENUGHAT VIDYUT NIGAM LIMITED","STATE",420,20,4.3,0,371.88,371.88,87,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","BOKARO `B` TPS","DAMODAR VALLEY CORPORATION","CENTRAL",630,20,8,0,285.23,285.23,36,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","CHANDRAPURA(DVC) TPS","DAMODAR VALLEY CORPORATION","CENTRAL",890,20,9.4,0,82.44,82.44,9,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","MAITHON RB TPP","MAITHON POWER LIMITED","IPP",1050,20,14.2,0,327.96,327.96,23,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","KODARMA TPP","DAMODAR VALLEY CORPORATION","CENTRAL",1000,20,13.5,0,99.45,99.45,7,NA,NA,NA
2013-10-02,"EASTERN","JHARKHAND","RAIL","MAHADEV PRASAD STPP","ADHUNIK ALLOYS AND POWER LTD","IPP",540,20,6.8,0,10.48,10.48,2,"Critical","Super Critical","Inadequate coal availability"
2013-10-02,"EASTERN","ORISSA","PITHEAD","IB VALLEY TPS","ORISSA POWER GENERATION CORPORATION LIMITED","STATE",420,15,7.1,0,261.76,261.76,37,NA,NA,NA
2013-10-02,"EASTERN","ORISSA","PITHEAD","TALCHER (OLD) TPS","NTPC LIMITED.","CENTRAL",470,15,8.1,0,237.89,237.89,29,NA,NA,NA
2013-10-02,"EASTERN","ORISSA","PITHEAD","TALCHER STPS","NTPC LIMITED.","CENTRAL",3000,15,50.1,0,52.93,52.93,1,"Critical","Super Critical","Less receipt - MCL"
2013-10-02,"EASTERN","ORISSA","RAIL","STERLITE TPP","STERLITE ENERGY LIMITED","IPP",2400,20,18.7,0,308.28,308.28,16,NA,NA,NA
2013-10-02,"EASTERN","ORISSA","RAIL","KAMALANGA TPS","GMR ENERGY LIMITED","IPP",350,20,4.8,0,187.47,187.47,39,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","DURGAPUR TPS","DAMODAR VALLEY CORPORATION","CENTRAL",340,20,4,0,328,328,81,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","MEJIA TPS","DAMODAR VALLEY CORPORATION","CENTRAL",2340,20,24.2,0,189.97,189.97,8,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","BAKRESWAR TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1050,20,13.7,0,75.64,75.64,6,"Critical",NA,"Less Receipt"
2013-10-02,"EASTERN","WEST BENGAL","RAIL","BANDEL TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",450,20,4.6,0,59.7,59.7,13,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","D.P.L. TPS","DURGAPUR PROJECTS LIMITED","STATE",630,25,5.9,0,14.42,14.42,2,"Critical","Super Critical","Less Receipt"
2013-10-02,"EASTERN","WEST BENGAL","RAIL","KOLAGHAT TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1260,25,17.3,0,204.65,204.65,12,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","SAGARDIGHI TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",600,20,7.9,0,75.95,75.95,10,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","SANTALDIH TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",980,20,4.8,0,49.54,49.54,10,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","BUDGE BUDGE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",750,20,9.8,0,204.45,204.45,21,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","NEW COSSIPORE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",160,20,1,0,13.39,13.39,13,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","SOUTHERN REPL. TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",135,20,2.2,0,51.3,51.3,24,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","TITAGARH TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",240,20,3.3,0,61.62,61.62,19,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","PITHEAD","FARAKKA STPS","NTPC LIMITED.","CENTRAL",2100,15,25.2,0,258.88,258.88,10,NA,NA,NA
2013-10-02,"EASTERN","WEST BENGAL","RAIL","DURGAPUR STEEL TPS","DAMODAR VALLEY CORPORATION","CENTRAL",1000,20,9.4,0,170.71,170.71,18,NA,NA,NA
2013-10-02,"NORTHERN","DELHI","RAIL","RAJGHAT TPS","INDRAPRASTHA  POWER GENERATION COMPANY LIMITED","STATE",135,20,1.8,0,34.58,34.58,19,NA,NA,NA
