TRDATE,REGION,STATE_NAME,MODE_OF_TRANSPORT,STATION_NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE_STOCKS_REQUIRED_IN_DAYS,DAILY_REQUIREMENT,ACTUAL_STOCK_IMPORT,ACTUAL_STOCK_INDIGENOUS,ACTUAL_STOCK_TOTAL,ACTUAL_STOCK_DAYS,CRITICAL,SUPERCRITICAL,REMARKS
8-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,050",30,18,235,140,375,20,NULL,NULL,NA
8-May-15,SOUTHERN,TELANGANA,PITHEAD,KAKATIYA TPS,TELANGANA STATE GENCO,STATE,500,15,8,0,155,155,19,NULL,NULL,NA
8-May-15,SOUTHERN,TELANGANA,RAIL,KOTHAGUDEM TPS,TELANGANA STATE GENCO,STATE,"1,720",20,28,0,659,659,23,NULL,NULL,NA
8-May-15,SOUTHERN,TELANGANA,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,"2,600",15,44,0,777,777,18,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,3,0,102,102,35,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,140",30,16,0,154,154,10,NULL,NULL,NA
8-May-15,SOUTHERN,ANDHRA PRADESH,RAIL,DAMODARAM SANJEEVAIAH TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,600",20,11,0,0,0,0,Critical,SuperCritical,NA
8-May-15,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,050",25,17,0,143,143,8,NULL,NULL,NA
8-May-15,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,760",20,28,0,304,304,11,NULL,NULL,NA
8-May-15,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,"2,000",25,30,389,393,782,26,NULL,NULL,NA
8-May-15,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,NTPC LIMITED.,CENTRAL,415,20,3,0,32,32,9,NULL,NULL,NA
8-May-15,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,"2,340",15,39,0,963,963,25,NULL,NULL,NA
8-May-15,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,"1,200",15,5,0,0,0,0,Critical,SuperCritical,NA
8-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,7,0,16,16,2,Critical,SuperCritical,NA
8-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,"1,340",15,21,0,42,42,2,Critical,SuperCritical,NA
8-May-15,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,5,0,50,50,10,NULL,NULL,NA
8-May-15,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER  CO. PVT. LTD.,CENTRAL,500,20,9,59,248,308,35,NULL,NULL,NA
8-May-15,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,10,0,317,317,33,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,"1,200",15,16,0,168,168,10,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,8,0,243,243,30,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,HARDUAGANJ TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,665,25,9,0,306,306,35,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"2,130",15,24,0,338,338,14,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,278",20,11,0,339,339,32,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,DADRI (NCTPP),NTPC LIMITED.,CENTRAL,"1,820",30,25,123,478,601,24,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,"2,000",15,34,0,573,573,17,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,"1,200",25,15,167,616,784,51,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,"1,050",25,16,14,667,681,42,NULL,NULL,NA
8-May-15,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,"3,000",15,43,98,682,780,18,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,HALDIA TPP,HALDIA ENERGY LTD.,IPP,600,20,9,10,59,69,8,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,340,20,5,0,61,61,13,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,SOUTHERN REPL. TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,135,20,2,0,68,68,34,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,BANDEL TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,450,20,3,0,111,111,38,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,TITAGARH TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,240,20,4,0,117,117,29,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,D.P.L. TPS,DURGAPUR PROJECTS LIMITED,STATE,880,25,4,0,120,120,30,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,SANTALDIH TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,980,20,8,0,130,130,16,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,SAGARDIGHI TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,600,20,10,0,133,133,14,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,DURGAPUR STEEL TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,8,0,175,175,22,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,BAKRESWAR TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,050",20,15,0,225,225,15,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,BUDGE BUDGE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,750,20,9,0,228,228,25,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,KOLAGHAT TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,260",25,17,0,267,267,16,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,RAIL,MEJIA TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"2,340",20,25,0,334,334,14,NULL,NULL,NA
8-May-15,EASTERN,WEST BENGAL,PITHEAD,FARAKKA STPS,NTPC LIMITED.,CENTRAL,"2,100",15,28,57,488,545,20,NULL,NULL,NA
8-May-15,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,"2,980",15,40,260,517,776,20,NULL,NULL,NA
8-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,"2,600",15,45,0,623,623,14,NULL,NULL,NA
8-May-15,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,1,0,14,14,11,NULL,NULL,NA
8-May-15,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,9,0,534,534,61,NULL,NULL,NA
8-May-15,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,422,30,5,27,15,43,8,NULL,NULL,NA
8-May-15,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,490,30,2,5,23,29,15,NULL,NULL,NA
8-May-15,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,14,11,136,147,10,NULL,NULL,NA
8-May-15,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,8,8,156,164,22,NULL,NULL,NA
8-May-15,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,470",30,14,0,339,339,24,NULL,NULL,NA
8-May-15,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,"1,500",25,17,46,102,148,9,NULL,NULL,NA
8-May-15,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,600,25,9,69,153,222,25,NULL,NULL,NA
8-May-15,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,"1,320",25,16,66,452,518,33,NULL,NULL,NA
8-May-15,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,200",25,16,125,531,656,41,NULL,NULL,NA
8-May-15,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,360",25,10,88,536,624,64,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,6,0,71,71,12,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,3,0,117,117,40,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,7,0,206,206,30,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,5,0,236,236,49,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,"1,050",20,11,0,266,266,24,NULL,NULL,NA
8-May-15,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,12,0,408,408,35,NULL,NULL,NA
8-May-15,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,720",30,30,0,51,51,2,Critical,SuperCritical,NA
8-May-15,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,000",30,13,0,147,147,11,NULL,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,330",20,13,0,52,52,4,Critical,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,4,0,137,137,33,NULL,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,200",20,11,0,250,250,22,NULL,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAI PRAKASH POWER VENTURE LTD.,IPP,500,25,5,27,269,296,57,NULL,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,340",20,16,0,269,269,17,NULL,NULL,NA
8-May-15,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,"4,760",15,61,445,"1,020","1,465",24,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,"1,350",20,5,0,7,7,1,Critical,SuperCritical,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,7,0,17,17,2,Critical,SuperCritical,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,700",25,7,0,43,43,6,Critical,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,"3,300",20,27,30,53,82,3,Critical,SuperCritical,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,7,47,111,158,23,NULL,NULL,Less Receipt - WCL
8-May-15,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,340",25,18,0,131,131,7,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,7,279,145,424,57,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,130",25,14,0,146,146,11,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,7,0,152,152,21,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,420",20,15,0,337,337,23,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,10,0,358,358,35,NULL,NULL,NA
8-May-15,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,"1,000",20,15,159,374,533,36,NULL,NULL,NA
9-May-15,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,NTPC LIMITED.,CENTRAL,415,20,3,0,32,32,9,NULL,NULL,NA
9-May-15,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,"2,340",15,39,0,957,957,25,NULL,NULL,NA
9-May-15,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,"1,200",15,5,0,0,0,0,Critical,SuperCritical,NA
9-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,7,0,15,15,2,Critical,SuperCritical,NA
9-May-15,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,5,0,48,48,10,NULL,NULL,NA
9-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,"1,340",15,21,0,50,50,2,Critical,SuperCritical,NA
9-May-15,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER  CO. PVT. LTD.,CENTRAL,500,20,9,65,244,309,35,NULL,NULL,NA
9-May-15,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,10,0,313,313,32,NULL,NULL,NA
9-May-15,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,"2,980",15,40,255,512,767,19,NULL,NULL,NA
9-May-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,"2,600",15,45,0,610,610,13,NULL,NULL,NA
9-May-15,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,1,0,13,13,10,NULL,NULL,NA
9-May-15,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,9,0,531,531,61,NULL,NULL,NA
9-May-15,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,422,30,5,34,16,50,9,NULL,NULL,NA
9-May-15,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,490,30,2,6,20,26,13,NULL,NULL,NA
9-May-15,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,14,13,138,151,11,NULL,NULL,NA
9-May-15,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,8,7,160,167,22,NULL,NULL,NA
9-May-15,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,470",30,14,0,333,333,24,NULL,NULL,NA
9-May-15,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,"1,500",25,17,43,105,148,8,NULL,NULL,NA
9-May-15,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,600,25,9,69,144,213,24,NULL,NULL,NA
9-May-15,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,"1,320",25,16,72,462,534,35,NULL,NULL,NA
9-May-15,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,360",25,10,87,525,612,63,NULL,NULL,NA
9-May-15,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,200",25,16,127,558,685,42,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,6,0,74,74,13,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,3,0,117,117,40,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,7,0,211,211,30,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,5,0,237,237,49,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,"1,050",20,11,0,270,270,24,NULL,NULL,NA
9-May-15,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,12,0,413,413,36,NULL,NULL,NA
9-May-15,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,720",30,30,0,56,56,2,Critical,SuperCritical,NA
9-May-15,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,000",30,13,0,144,144,11,NULL,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,330",20,13,0,52,52,4,Critical,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,4,0,137,137,33,NULL,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,200",20,11,0,250,250,22,NULL,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,340",20,16,0,264,264,16,NULL,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAI PRAKASH POWER VENTURE LTD.,IPP,500,25,5,27,269,296,57,NULL,NULL,NA
9-May-15,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,"4,760",15,61,438,"1,022","1,461",24,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,"1,350",20,5,0,7,7,1,Critical,SuperCritical,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,7,0,14,14,2,Critical,SuperCritical,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,700",25,7,0,47,47,7,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,"3,300",20,27,27,54,80,3,Critical,SuperCritical,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,7,47,110,157,23,NULL,NULL,Inadequate linkage
9-May-15,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,340",25,18,0,139,139,8,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,7,284,144,427,58,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,130",25,14,0,152,152,11,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,7,0,159,159,22,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,420",20,15,0,332,332,22,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,10,0,355,355,35,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,"1,000",20,15,157,371,528,35,NULL,NULL,NA
9-May-15,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"2,840",20,31,66,542,608,20,NULL,NULL,NA
9-May-15,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,"1,050",20,13,61,95,156,12,NULL,NULL,NA
9-May-15,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,6,0,188,188,32,NULL,NULL,NA
9-May-15,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,"2,400",20,17,0,241,241,14,NULL,NULL,NA
9-May-15,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,9,0,277,277,30,NULL,NULL,NA
9-May-15,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,"3,000",15,53,46,928,974,18,NULL,NULL,NA
9-May-15,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,STERLITE ENERGY LIMITED,IPP,660,25,7,0,0,0,0,Critical,SuperCritical,NA
9-May-15,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,"1,400",30,15,238,182,420,28,NULL,NULL,NA
9-May-15,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,4,0,210,210,59,NULL,NULL,NA
9-May-15,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,7,0,347,347,48,NULL,NULL,NA
9-May-15,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,"1,260",25,12,0,556,556,48,NULL,NULL,NA
9-May-15,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,000",30,12,13,188,201,17,NULL,NULL,NA
9-May-15,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,240",30,18,76,495,571,32,NULL,NULL,NA
9-May-15,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,500",30,22,74,747,821,37,NULL,NULL,NA
9-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,"1,500",30,15,0,19,19,1,Critical,SuperCritical,NA
9-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,450,30,3,0,33,33,11,NULL,NULL,NA
9-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,830",30,21,52,46,98,5,Critical,NULL,NA
9-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,440",30,15,275,131,407,28,NULL,NULL,NA
9-May-15,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,050",30,18,231,155,386,21,NULL,NULL,NA
