"Date","Region","Station Name","Mode of Transport","Station Name","Utility","Sector","Capacity","Normative Stocks Required (In Days)","Daily Requirement","Actual Stock - Import","Actual Stock - Indigenous","Actual Stock - Total","Actual Stock - Days","Critical","Super Critical","Remarks"
2008-08-28,"EASTERN","BIHAR","PITHEAD","KAHALGAON TPS","NTPC LIMITED.","CENTRAL",2340,15,28.5,0,24.98,24.98,1,"Critical","Super Critical",NA
2008-08-28,"EASTERN","JHARKHAND","RAIL","PATRATU TPS","JHARKHAND STATE ELECTRICITY BOARD","STATE",770,20,5.5,0,10.52,10.52,2,"Critical","Super Critical",NA
2008-08-28,"EASTERN","JHARKHAND","ROAD","TENUGHAT TPS","TENUGHAT VIDYUT NIGAM LIMITED","STATE",420,20,4.8,0,0.51,0.51,0,"Critical","Super Critical",NA
2008-08-28,"EASTERN","JHARKHAND","RAIL","BOKARO `B` TPS","DAMODAR VALLEY CORPORATION","CENTRAL",630,20,8.7,0,285.15,285.15,33,NA,NA,NA
2008-08-28,"EASTERN","JHARKHAND","RAIL","CHANDRAPURA(DVC) TPS","DAMODAR VALLEY CORPORATION","CENTRAL",890,20,5.8,0,147.48,147.48,25,NA,NA,NA
2008-08-28,"EASTERN","ORISSA","PITHEAD","IB VALLEY TPS","ORISSA POWER GENERATION CORPORATION LIMITED","STATE",420,15,8.1,0,31.32,31.32,4,"Critical",NA,NA
2008-08-28,"EASTERN","ORISSA","PITHEAD","TALCHER (OLD) TPS","NTPC LIMITED.","CENTRAL",470,15,6.5,0,91.86,91.86,14,NA,NA,NA
2008-08-28,"EASTERN","ORISSA","PITHEAD","TALCHER STPS","NTPC LIMITED.","CENTRAL",3000,15,54.8,0,0,0,0,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","DURGAPUR TPS","DAMODAR VALLEY CORPORATION","CENTRAL",340,20,4.8,0,0,0,0,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","BAKRESWAR TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1050,25,12.9,0,91.81,91.81,7,NA,NA,NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","BANDEL TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",450,20,4.8,0,2.37,2.37,0,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","D.P.L. TPS","DURGAPUR PROJECTS LIMITED","STATE",630,20,10.3,0,34.59,34.59,3,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","KOLAGHAT TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",1260,25,18.7,0,13.1,13.1,1,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","SAGARDIGHI TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",600,20,6.5,0,44.65,44.65,7,NA,NA,NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","SANTALDIH TPS","WEST BENGAL POWER DEVELOPMENT CORP. LIMITED","STATE",980,20,7.4,0,37.16,37.16,5,"Critical",NA,NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","BUDGE BUDGE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",750,20,7.1,0,36.84,36.84,5,"Critical",NA,NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","NEW COSSIPORE TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",160,20,1.3,0,1.98,1.98,2,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","SOUTHERN REPL. TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",135,25,2.3,0,9.49,9.49,4,"Critical",NA,NA
2008-08-28,"EASTERN","WEST BENGAL","RAIL","TITAGARH TPS","CALCUTTA ELECTRIC SUPPLY CO. LTD.","PRIVATE",240,20,3.6,0,5.08,5.08,1,"Critical","Super Critical",NA
2008-08-28,"EASTERN","WEST BENGAL","PITHEAD","FARAKKA STPS","NTPC LIMITED.","CENTRAL",2100,15,26.7,0,34.85,34.85,1,"Critical","Super Critical",NA
2008-08-29,"NORTHERN","DELHI","RAIL","I.P.  T.P.S.","INDRAPRASTHA  POWER GENERATION COMPANY LIMITED","STATE",247.5,25,3.2,0,22.28,22.28,7,NA,NA,NA
2008-08-29,"NORTHERN","DELHI","RAIL","RAJGHAT TPS","INDRAPRASTHA  POWER GENERATION COMPANY LIMITED","STATE",135,25,2.1,0,18.13,18.13,9,NA,NA,NA
2008-08-29,"NORTHERN","HARYANA","RAIL","FARIDABAD TPS.","HARYANA POWER  GENERATION CORPORATION LIMITED","STATE",55,25,2.6,0,48.33,48.33,19,NA,NA,NA
2008-08-29,"NORTHERN","HARYANA","RAIL","PANIPAT TPS","HARYANA POWER  GENERATION CORPORATION LIMITED","STATE",1360,25,23.9,0,71.94,71.94,3,"Critical","Super Critical",NA
2008-08-29,"NORTHERN","HARYANA","RAIL","YAMUNA NAGAR TPS","HARYANA POWER  GENERATION CORPORATION LIMITED","STATE",600,25,9.7,0,17.14,17.14,2,"Critical","Super Critical",NA
