DATE,REGION,STATE NAME,MODE OF TRANSPORT,STATION NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE STOCKS REQUIRED IN DAYS,DAILY REQUIREMENT,ACTUAL STOCK IMPORT,ACTUAL STOCK INDIGENOUS,ACTUAL STOCK TOTAL,ACTUAL STOCK DAYS,CRITICAL,SUPER CRITICAL,REMARKS
7/14/2014,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1240,30,16.5,0,83.625,83.625,5,Critical,NA,SECL Supply 93% of ACQ
7/14/2014,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1500,30,21.3,0,71.753,71.753,3,Critical,SuperCritical,SECL Supply 83% of ACQ
7/14/2014,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,1260,25,20.3,0,276.763,276.763,14,NA,NA,NA
7/14/2014,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,13.6,0,77.727,77.727,6,Critical,NA,Less Receipt
7/14/2014,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,7.1,0,52.303,52.303,7,NA,NA,NA
7/14/2014,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,STERLITE ENERGY LIMITED,IPP,660,25,5.5,0,10.934,10.934,2,Critical,SuperCritical,New Unit
7/14/2014,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,1400,30,12.5,0.3544,1.33805,1.69245,0,Critical,SuperCritical,SECL Supply 91% of ACQ
7/14/2014,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,3000,15,56.7,133.506,244.126,377.632,7,NA,NA,NA
7/14/2014,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,8.7,0,235.057,235.057,27,NA,NA,NA
7/14/2014,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,7.2,0,190.44633,190.44633,26,NA,NA,NA
7/14/2014,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,2400,20,16.6,0,55.969,55.969,3,Critical,SuperCritical,MCL Supply 89% of ACQ
7/14/2014,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,1050,20,8.1,0.15,41.608,41.758,5,Critical,NA,Less Receipt
7/14/2014,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2340,20,29,66.271,404.455,470.726,16,NA,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,9.7,0,109.976,109.976,11,NA,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,7.6,0,65.019,65.019,9,NA,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,1000,20,16.9,1.034,58.003,59.037,3,Critical,SuperCritical,CIL Supply 75% of ACQ
7/14/2014,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1420,20,18.4,46.435,57.044,103.479,6,Critical,NA,MCL Supply 88% of ACQ
7/14/2014,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1040,25,7.6,0,51.881,51.881,7,NA,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1130,25,11.1,0,49.62,49.62,4,Critical,NA,Less Receipt - SCCL/MCL
7/14/2014,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,7.7,96.147,35.776,131.923,17,NA,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,540,20,3.9,0,24.616,24.616,6,Critical,NA,NA
7/14/2014,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,3300,20,26.9,20.88219,12.15647,33.03866,1,Critical,SuperCritical,CIL Supply 91% of ACQ
7/14/2014,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1340,25,16.4,10.328,10.78,21.108,1,Critical,SuperCritical,MCL Supply 60% of ACQ
7/14/2014,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,6.7,5.903,9.347,15.25,2,Critical,SuperCritical,CIL Supply 92% of ACQ
7/14/2014,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,6.7,0,0,0,0,Critical,SuperCritical,FSA yet to be Signed
7/14/2014,WESTERN,MAHARASHTRA,RAIL,BELA TPS,IDEAL ENERGY PROJECTS LTD.,IPP,270,20,6.5,0,0,0,0,Critical,SuperCritical,NO PPA
